8
0,8,"3055 23rd St, San Francisco, CA 94110",37.7541078,-122.4131684,"San Francisco","CA","94110",36000,64800
1,8,"3055 23rd St, San Francisco, CA 94110",37.7541078,-122.4131684,"San Francisco","CA","94110",36000,64800
2,8,"3055 23rd St, San Francisco, CA 94110",37.7541078,-122.4131684,"San Francisco","CA","94110",36000,64800
3,8,"3055 23rd St, San Francisco, CA 94110",37.7541078,-122.4131684,"San Francisco","CA","94110",36000,64800
4,8,"3055 23rd St, San Francisco, CA 94110",37.7541078,-122.4131684,"San Francisco","CA","94110",36000,64800
5,8,"3055 23rd St, San Francisco, CA 94110",37.7541078,-122.4131684,"San Francisco","CA","94110",36000,64800
